content,qr_type,label
"BEGIN:VCARD
FN:Student 34
EMAIL:student34@university.edu.np
URL:https://university.edu.np/profile/34
END:VCARD",contact,0
mailto:verify@np-prize-claim.test?subject=Refund failed: update card now&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
mailto:support@khalti-refund.test?subject=Unusual login detected&body=Security alert. Update password within 24 hours,email,1
mailto:billing@ird.gov.np?subject=Meeting notes&body=Thank you for your payment. No further action is required.,email,0
https://store-receipts.example/course/1439,url,0
WIFI:T:WPA;S:CampusGuest97;P:StrongPass972026;;,wifi,0
WIFI:T:WPA;S:CampusGuest53;P:StrongPass532026;;,wifi,0
WIFI:T:WPA;S:CampusGuest52;P:StrongPass522026;;,wifi,0
SMSTO:+977-9853872657:The invoice has been received and marked paid.,sms,0
https://wallet-kyc-alert.test/pay-fee/2657?session=10739,url,1
https://paypal-security.example.ru/claim-prize/2299?session=69597,url,1
https://google-login.example.net/login-update/2143?session=82856,url,1
"BEGIN:VCARD
FN:Student 2
EMAIL:student2@university.edu.np
URL:https://university.edu.np/profile/2
END:VCARD",contact,0
http://khalti-refund.test/login-update/2351?session=31473,url,1
SMSTO:DELIVERY:Security alert. Update password within 24 hours: http://khalti-refund.test/verify/5532,sms,1
SMSTO:+977-9833840467:Your OTP is 123456. Do not share it with anyone.,sms,0
http://np-prize-claim.test/claim-prize/2460?session=22571,url,1
http://192.168.45.12/verify-account/2382?session=67014,url,1
"mailto:support@delivery-fee-pay.test?subject=Refund failed: update card now&body=Congratulations, you won a cash prize. Claim reward immediately",email,1
SMSTO:+977-9861036278:Your OTP is 123456. Do not share it with anyone.,sms,0
https://wallet-kyc-alert.test/claim-prize/2711?session=70666,url,1
"BEGIN:VCARD
FN:Student 110
EMAIL:student110@university.edu.np
URL:https://university.edu.np/profile/110
END:VCARD",contact,0
https://coursera.org/profile/1169,url,0
mailto:noreply@nrb.org.np?subject=Course update&body=Thank you for your payment. No further action is required.,email,0
mailto:support@khalti-refund.test?subject=Urgent account verification required&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
"mailto:reward@google-login.example.net?subject=Refund failed: update card now&body=Congratulations, you won a cash prize. Claim reward immediately",email,1
https://mozilla.org/notice/1230,url,0
"SMSTO:DELIVERY:Congratulations, you won a cash prize. Claim reward immediately: http://10.8.4.22/verify/5749",sms,1
"BEGIN:VCARD
FN:Student 97
EMAIL:student97@university.edu.np
URL:https://university.edu.np/profile/97
END:VCARD",contact,0
"BEGIN:VCARD
FN:Student 39
EMAIL:student39@university.edu.np
URL:https://university.edu.np/profile/39
END:VCARD",contact,0
WIFI:T:WPA;S:CampusGuest91;P:StrongPass912026;;,wifi,0
https://paypal-security.example.ru/login-update/2715?session=92132,url,1
mailto:noreply@coursera.org?subject=Appointment reminder&body=The invoice has been received and marked paid.,email,0
https://nrb.org.np/notice/1954,url,0
http://bit.ly/wallet-kyc651,url,1
"BEGIN:VCARD
FN:Student 102
EMAIL:student102@university.edu.np
URL:https://university.edu.np/profile/102
END:VCARD",contact,0
mailto:admin@ird.gov.np?subject=Project status summary&body=Your OTP is 123456. Do not share it with anyone.,email,0
"BEGIN:VCARD
FN:Student 8
EMAIL:student8@university.edu.np
URL:https://university.edu.np/profile/8
END:VCARD",contact,0
SMSTO:DELIVERY:Refund failed. Enter card details to receive money: http://bank-support-update.test/verify/5294,sms,1
WIFI:T:WPA;S:CampusGuest78;P:StrongPass782026;;,wifi,0
mailto:verify@account-verify-now.test?subject=Urgent account verification required&body=Security alert. Update password within 24 hours,email,1
mailto:billing@nepalbank.com.np?subject=Password changed successfully&body=Thank you for your payment. No further action is required.,email,0
SMSTO:+977-9810406262:Class starts tomorrow. Please bring your notebook.,sms,0
"SMSTO:BANKALERT:Congratulations, you won a cash prize. Claim reward immediately: http://wallet-kyc-alert.test/verify/5424",sms,1
SMSTO:WALLET:Refund failed. Enter card details to receive money: http://bank-support-update.test/verify/5560,sms,1
mailto:noreply@city-services.example?subject=Monthly statement is available&body=Your OTP is 123456. Do not share it with anyone.,email,0
"BEGIN:VCARD
FN:Student 101
EMAIL:student101@university.edu.np
URL:https://university.edu.np/profile/101
END:VCARD",contact,0
http://paypal-security.example.ru/pay-fee/2005?session=26912,url,1
mailto:support@nepalbank.com.np?subject=Monthly statement is available&body=Class starts tomorrow. Please bring your notebook.,email,0
SMSTO:WALLET:KYC expired. Confirm wallet PIN and OTP to continue: http://bank-support-update.test/verify/5130,sms,1
mailto:verify@10.8.4.22?subject=Prize claim pending&body=Security alert. Update password within 24 hours,email,1
http://account-verify-now.test/login-update/2677?session=99837,url,1
mailto:admin@city-services.example?subject=Course update&body=Your OTP is 123456. Do not share it with anyone.,email,0
https://mozilla.org/receipt/1137,url,0
"BEGIN:VCARD
FN:Student 96
EMAIL:student96@university.edu.np
URL:https://university.edu.np/profile/96
END:VCARD",contact,0
SMSTO:BANKALERT:Refund failed. Enter card details to receive money: http://esewa-bonus-claim.test/verify/5753,sms,1
mailto:support@secure-login-check.test?subject=Final warning: confirm your password&body=Security alert. Update password within 24 hours,email,1
SMSTO:+977-9835719895:Your OTP is 123456. Do not share it with anyone.,sms,0
SMSTO:+977-9800000000:KYC expired. Confirm wallet PIN and OTP to continue: http://paypal-security.example.ru/verify/5941,sms,1
WIFI:T:WPA;S:CampusGuest44;P:StrongPass442026;;,wifi,0
https://hospital.org.np/docs/1334,url,0
https://github.com/profile/1002,url,0
https://nrb.org.np/notice/1863,url,0
SMSTO:+977-9829413864:Class starts tomorrow. Please bring your notebook.,sms,0
mailto:verify@192.168.45.12?subject=Refund failed: update card now&body=URGENT: your bank account is blocked. Verify login now,email,1
https://nepalbank.com.np/docs/1158,url,0
WIFI:T:WPA;S:CampusGuest56;P:StrongPass562026;;,wifi,0
"SMSTO:BANKALERT:Congratulations, you won a cash prize. Claim reward immediately: http://wallet-kyc-alert.test/verify/5541",sms,1
SMSTO:+977-9821332672:The invoice has been received and marked paid.,sms,0
mailto:reward@10.8.4.22?subject=Urgent account verification required&body=Refund failed. Enter card details to receive money,email,1
http://bit.ly/pay-fee133,url,1
SMSTO:DELIVERY:KYC expired. Confirm wallet PIN and OTP to continue: http://10.8.4.22/verify/5491,sms,1
https://library.example/docs/1262,url,0
SMSTO:WALLET:Customs fee pending. Pay now to release your parcel: http://10.8.4.22/verify/5837,sms,1
SMSTO:DELIVERY:Customs fee pending. Pay now to release your parcel: http://esewa-bonus-claim.test/verify/5010,sms,1
mailto:verify@esewa-bonus-claim.test?subject=Your wallet is blocked&body=Refund failed. Enter card details to receive money,email,1
https://company-intranet.example/notice/1313,url,0
SMSTO:WALLET:Refund failed. Enter card details to receive money: http://esewa-bonus-claim.test/verify/5291,sms,1
"BEGIN:VCARD
FN:Student 60
EMAIL:student60@university.edu.np
URL:https://university.edu.np/profile/60
END:VCARD",contact,0
mailto:admin@city-services.example?subject=Library book reminder&body=Your OTP is 123456. Do not share it with anyone.,email,0
SMSTO:WALLET:Refund failed. Enter card details to receive money: http://paypal-security.example.ru/verify/5447,sms,1
"mailto:support@paypal-security.example.ru?subject=Final warning: confirm your password&body=Congratulations, you won a cash prize. Claim reward immediately",email,1
mailto:verify@secure-login-check.test?subject=Urgent account verification required&body=Customs fee pending. Pay now to release your parcel,email,1
mailto:noreply@wikipedia.org?subject=Project status summary&body=Thank you for your payment. No further action is required.,email,0
mailto:admin@company-intranet.example?subject=Project status summary&body=Thank you for your payment. No further action is required.,email,0
mailto:verify@192.168.45.12?subject=Urgent account verification required&body=Customs fee pending. Pay now to release your parcel,email,1
"BEGIN:VCARD
FN:Student 113
EMAIL:student113@university.edu.np
URL:https://university.edu.np/profile/113
END:VCARD",contact,0
SMSTO:DELIVERY:Refund failed. Enter card details to receive money: http://wallet-kyc-alert.test/verify/5202,sms,1
mailto:noreply@company-intranet.example?subject=Meeting notes&body=Your appointment is confirmed for Friday at 10:00 AM.,email,0
"BEGIN:VCARD
FN:Student 6
EMAIL:student6@university.edu.np
URL:https://university.edu.np/profile/6
END:VCARD",contact,0
mailto:billing@hospital.org.np?subject=Library book reminder&body=The invoice has been received and marked paid.,email,0
SMSTO:+977-9810283548:Your appointment is confirmed for Friday at 10:00 AM.,sms,0
https://docs.djangoproject.com/docs/1020,url,0
"BEGIN:VCARD
FN:Student 71
EMAIL:student71@university.edu.np
URL:https://university.edu.np/profile/71
END:VCARD",contact,0
mailto:billing@company-intranet.example?subject=Appointment reminder&body=Your OTP is 123456. Do not share it with anyone.,email,0
mailto:verify@10.8.4.22?subject=Your wallet is blocked&body=Customs fee pending. Pay now to release your parcel,email,1
https://nrb.org.np/docs/1554,url,0
http://secure-login-check.test/pay-fee/2737?session=67658,url,1
SMSTO:+977-9811693235:Thank you for your payment. No further action is required.,sms,0
WIFI:T:WPA;S:CampusGuest74;P:StrongPass742026;;,wifi,0
https://library.example/receipt/1983,url,0
http://bit.ly/login-update812,url,1
"SMSTO:WALLET:Congratulations, you won a cash prize. Claim reward immediately: http://wallet-kyc-alert.test/verify/5459",sms,1
SMSTO:+977-9833150209:The invoice has been received and marked paid.,sms,0
https://docs.djangoproject.com/notice/1840,url,0
WIFI:T:WPA;S:CampusGuest41;P:StrongPass412026;;,wifi,0
http://esewa-bonus-claim.test/pay-fee/2438?session=59595,url,1
WIFI:T:WPA;S:CampusGuest15;P:StrongPass152026;;,wifi,0
WIFI:T:WPA;S:CampusGuest29;P:StrongPass292026;;,wifi,0
"SMSTO:WALLET:Congratulations, you won a cash prize. Claim reward immediately: http://account-verify-now.test/verify/5444",sms,1
https://google-login.example.net/claim-prize/2290?session=88231,url,1
SMSTO:+977-9854620779:Thank you for your payment. No further action is required.,sms,0
WIFI:T:WPA;S:CampusGuest18;P:StrongPass182026;;,wifi,0
SMSTO:BANKALERT:Security alert. Update password within 24 hours: http://192.168.45.12/verify/5640,sms,1
"mailto:security@account-verify-now.test?subject=Your wallet is blocked&body=Congratulations, you won a cash prize. Claim reward immediately",email,1
SMSTO:+977-9891020593:Your OTP is 123456. Do not share it with anyone.,sms,0
mailto:verify@google-login.example.net?subject=Prize claim pending&body=URGENT: your bank account is blocked. Verify login now,email,1
"BEGIN:VCARD
FN:Student 46
EMAIL:student46@university.edu.np
URL:https://university.edu.np/profile/46
END:VCARD",contact,0
SMSTO:BANKALERT:Customs fee pending. Pay now to release your parcel: http://bank-support-update.test/verify/5211,sms,1
"BEGIN:VCARD
FN:Student 104
EMAIL:student104@university.edu.np
URL:https://university.edu.np/profile/104
END:VCARD",contact,0
WIFI:T:WPA;S:CampusGuest68;P:StrongPass682026;;,wifi,0
SMSTO:+977-9847855437:The invoice has been received and marked paid.,sms,0
https://store-receipts.example/docs/1629,url,0
https://khanacademy.org/status/1850,url,0
https://university.edu.np/docs/1764,url,0
"BEGIN:VCARD
FN:Student 94
EMAIL:student94@university.edu.np
URL:https://university.edu.np/profile/94
END:VCARD",contact,0
"BEGIN:VCARD
FN:Student 62
EMAIL:student62@university.edu.np
URL:https://university.edu.np/profile/62
END:VCARD",contact,0
https://company-intranet.example/notice/1770,url,0
SMSTO:+977-9822472749:Your OTP is 123456. Do not share it with anyone.,sms,0
https://openai.com/notice/1843,url,0
SMSTO:+977-9829310301:The invoice has been received and marked paid.,sms,0
https://coursera.org/docs/1748,url,0
mailto:verify@delivery-fee-pay.test?subject=Refund failed: update card now&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
WIFI:T:WPA;S:CampusGuest118;P:StrongPass1182026;;,wifi,0
https://10.8.4.22/wallet-kyc/2277?session=74054,url,1
SMSTO:+977-9868397609:The invoice has been received and marked paid.,sms,0
mailto:admin@docs.djangoproject.com?subject=Monthly statement is available&body=Your delivery is scheduled for tomorrow afternoon.,email,0
WIFI:T:WPA;S:CampusGuest72;P:StrongPass722026;;,wifi,0
https://wallet-kyc-alert.test/login-update/2632?session=88974,url,1
https://khanacademy.org/notice/1504,url,0
http://khalti-refund.test/verify-account/2132?session=96533,url,1
WIFI:T:WPA;S:CampusGuest75;P:StrongPass752026;;,wifi,0
mailto:admin@wikipedia.org?subject=Meeting notes&body=Class starts tomorrow. Please bring your notebook.,email,0
https://university.edu.np/course/1070,url,0
mailto:support@192.168.45.12?subject=Refund failed: update card now&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
https://np-prize-claim.test/pay-fee/2795?session=55544,url,1
https://company-intranet.example/profile/1324,url,0
SMSTO:BANKALERT:KYC expired. Confirm wallet PIN and OTP to continue: http://delivery-fee-pay.test/verify/5315,sms,1
https://esewa-bonus-claim.test/pay-fee/2013?session=83874,url,1
https://city-services.example/receipt/1885,url,0
https://hospital.org.np/profile/1530,url,0
https://wallet-kyc-alert.test/login-update/2166?session=40149,url,1
WIFI:T:WPA;S:CampusGuest23;P:StrongPass232026;;,wifi,0
mailto:verify@secure-login-check.test?subject=Urgent account verification required&body=Security alert. Update password within 24 hours,email,1
SMSTO:+977-9833475742:The invoice has been received and marked paid.,sms,0
SMSTO:DELIVERY:Refund failed. Enter card details to receive money: http://delivery-fee-pay.test/verify/5516,sms,1
https://mozilla.org/status/1208,url,0
mailto:reward@bank-support-update.test?subject=Unusual login detected&body=Security alert. Update password within 24 hours,email,1
mailto:verify@secure-login-check.test?subject=Prize claim pending&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
mailto:noreply@store-receipts.example?subject=Monthly statement is available&body=The invoice has been received and marked paid.,email,0
SMSTO:+977-9870656527:Your delivery is scheduled for tomorrow afternoon.,sms,0
"BEGIN:VCARD
FN:Student 5
EMAIL:student5@university.edu.np
URL:https://university.edu.np/profile/5
END:VCARD",contact,0
mailto:billing@wikipedia.org?subject=Meeting notes&body=Your delivery is scheduled for tomorrow afternoon.,email,0
"BEGIN:VCARD
FN:Student 3
EMAIL:student3@university.edu.np
URL:https://university.edu.np/profile/3
END:VCARD",contact,0
"SMSTO:BANKALERT:Congratulations, you won a cash prize. Claim reward immediately: http://khalti-refund.test/verify/5073",sms,1
mailto:reward@wallet-kyc-alert.test?subject=Unusual login detected&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
SMSTO:+977-9875135201:Your OTP is 123456. Do not share it with anyone.,sms,0
"mailto:verify@np-prize-claim.test?subject=Urgent account verification required&body=Congratulations, you won a cash prize. Claim reward immediately",email,1
SMSTO:+977-9874993537:Thank you for your payment. No further action is required.,sms,0
https://hospital.org.np/profile/1893,url,0
WIFI:T:WPA;S:CampusGuest6;P:StrongPass62026;;,wifi,0
http://secure-login-check.test/wallet-kyc/2038?session=84747,url,1
"mailto:verify@delivery-fee-pay.test?subject=Unusual login detected&body=Congratulations, you won a cash prize. Claim reward immediately",email,1
SMSTO:DELIVERY:Refund failed. Enter card details to receive money: http://paypal-security.example.ru/verify/5558,sms,1
SMSTO:+977-9848809347:Class starts tomorrow. Please bring your notebook.,sms,0
mailto:verify@paypal-security.example.ru?subject=Unusual login detected&body=URGENT: your bank account is blocked. Verify login now,email,1
SMSTO:+977-9822429110:Your appointment is confirmed for Friday at 10:00 AM.,sms,0
mailto:reward@secure-login-check.test?subject=Final warning: confirm your password&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
https://ird.gov.np/profile/1524,url,0
"BEGIN:VCARD
FN:Student 118
EMAIL:student118@university.edu.np
URL:https://university.edu.np/profile/118
END:VCARD",contact,0
WIFI:T:WPA;S:CampusGuest9;P:StrongPass92026;;,wifi,0
mailto:reward@google-login.example.net?subject=Refund failed: update card now&body=Refund failed. Enter card details to receive money,email,1
mailto:noreply@library.example?subject=Monthly statement is available&body=Your appointment is confirmed for Friday at 10:00 AM.,email,0
SMSTO:+977-9867121045:Your OTP is 123456. Do not share it with anyone.,sms,0
https://openai.com/receipt/1364,url,0
https://docs.djangoproject.com/notice/1154,url,0
http://delivery-fee-pay.test/login-update/2327?session=46302,url,1
WIFI:T:WPA;S:CampusGuest63;P:StrongPass632026;;,wifi,0
SMSTO:+977-9800000000:KYC expired. Confirm wallet PIN and OTP to continue: http://secure-login-check.test/verify/5049,sms,1
"BEGIN:VCARD
FN:Student 35
EMAIL:student35@university.edu.np
URL:https://university.edu.np/profile/35
END:VCARD",contact,0
"mailto:verify@np-prize-claim.test?subject=Your wallet is blocked&body=Congratulations, you won a cash prize. Claim reward immediately",email,1
mailto:support@company-intranet.example?subject=Course update&body=Your appointment is confirmed for Friday at 10:00 AM.,email,0
https://mozilla.org/help/1809,url,0
mailto:support@nrb.org.np?subject=Project status summary&body=Your delivery is scheduled for tomorrow afternoon.,email,0
mailto:noreply@nepalbank.com.np?subject=Meeting notes&body=Thank you for your payment. No further action is required.,email,0
http://wallet-kyc-alert.test/verify-account/2081?session=63334,url,1
WIFI:T:WPA;S:CampusGuest20;P:StrongPass202026;;,wifi,0
http://np-prize-claim.test/claim-prize/2439?session=33292,url,1
mailto:reward@192.168.45.12?subject=Your wallet is blocked&body=Security alert. Update password within 24 hours,email,1
"mailto:verify@np-prize-claim.test?subject=Unusual login detected&body=Congratulations, you won a cash prize. Claim reward immediately",email,1
WIFI:T:WPA;S:CampusGuest85;P:StrongPass852026;;,wifi,0
http://bank-support-update.test/pay-fee/2541?session=99220,url,1
http://bank-support-update.test/claim-prize/2985?session=21247,url,1
https://wikipedia.org/help/1649,url,0
"BEGIN:VCARD
FN:Student 38
EMAIL:student38@university.edu.np
URL:https://university.edu.np/profile/38
END:VCARD",contact,0
"BEGIN:VCARD
FN:Student 26
EMAIL:student26@university.edu.np
URL:https://university.edu.np/profile/26
END:VCARD",contact,0
"BEGIN:VCARD
FN:Student 55
EMAIL:student55@university.edu.np
URL:https://university.edu.np/profile/55
END:VCARD",contact,0
https://esewa-bonus-claim.test/wallet-kyc/2145?session=64568,url,1
https://nrb.org.np/docs/1813,url,0
SMSTO:+977-9800000000:Security alert. Update password within 24 hours: http://account-verify-now.test/verify/5855,sms,1
https://hospital.org.np/status/1048,url,0
"BEGIN:VCARD
FN:Student 29
EMAIL:student29@university.edu.np
URL:https://university.edu.np/profile/29
END:VCARD",contact,0
mailto:noreply@docs.djangoproject.com?subject=Meeting notes&body=Thank you for your payment. No further action is required.,email,0
SMSTO:+977-9824885782:The invoice has been received and marked paid.,sms,0
mailto:noreply@mozilla.org?subject=Monthly statement is available&body=Class starts tomorrow. Please bring your notebook.,email,0
SMSTO:+977-9889096412:Your appointment is confirmed for Friday at 10:00 AM.,sms,0
mailto:verify@delivery-fee-pay.test?subject=Your wallet is blocked&body=Customs fee pending. Pay now to release your parcel,email,1
https://mozilla.org/receipt/1466,url,0
mailto:reward@paypal-security.example.ru?subject=Unusual login detected&body=URGENT: your bank account is blocked. Verify login now,email,1
https://delivery-fee-pay.test/wallet-kyc/2817?session=74330,url,1
https://university.edu.np/help/1267,url,0
https://khanacademy.org/status/1220,url,0
WIFI:T:WPA;S:CampusGuest2;P:StrongPass22026;;,wifi,0
WIFI:T:WPA;S:CampusGuest100;P:StrongPass1002026;;,wifi,0
WIFI:T:WPA;S:CampusGuest5;P:StrongPass52026;;,wifi,0
WIFI:T:WPA;S:CampusGuest33;P:StrongPass332026;;,wifi,0
mailto:verify@paypal-security.example.ru?subject=Refund failed: update card now&body=Refund failed. Enter card details to receive money,email,1
"SMSTO:WALLET:Congratulations, you won a cash prize. Claim reward immediately: http://np-prize-claim.test/verify/5832",sms,1
mailto:billing@github.com?subject=Password changed successfully&body=Your OTP is 123456. Do not share it with anyone.,email,0
mailto:reward@secure-login-check.test?subject=Final warning: confirm your password&body=Customs fee pending. Pay now to release your parcel,email,1
SMSTO:DELIVERY:Refund failed. Enter card details to receive money: http://bank-support-update.test/verify/5769,sms,1
mailto:support@10.8.4.22?subject=Refund failed: update card now&body=KYC expired. Confirm wallet PIN and OTP to continue,email,1
http://secure-login-check.test/wallet-kyc/2135?session=42077,url,1
WIFI:T:WPA;S:CampusGuest66;P:StrongPass662026;;,wifi,0
"mailto:verify@wallet-kyc-alert.test?subject=Final warning: confirm your password&body=Congratulations, you won a cash prize. Claim reward immediately",email,1
https://hospital.org.np/docs/1202,url,0
"BEGIN:VCARD
FN:Student 16
EMAIL:student16@university.edu.np
URL:https://university.edu.np/profile/16
END:VCARD",contact,0
http://bit.ly/pay-fee819,url,1
https://coursera.org/profile/1191,url,0
"BEGIN:VCARD
FN:Student 100
EMAIL:student100@university.edu.np
URL:https://university.edu.np/profile/100
END:VCARD",contact,0
SMSTO:+977-9828782925:The invoice has been received and marked paid.,sms,0
SMSTO:+977-9853919906:Thank you for your payment. No further action is required.,sms,0
https://nepalbank.com.np/notice/1304,url,0
http://192.168.45.12/login-update/2939?session=78969,url,1
mailto:reward@np-prize-claim.test?subject=Urgent account verification required&body=Security alert. Update password within 24 hours,email,1
SMSTO:+977-9861807582:Your OTP is 123456. Do not share it with anyone.,sms,0
mailto:security@esewa-bonus-claim.test?subject=Prize claim pending&body=Refund failed. Enter card details to receive money,email,1
"BEGIN:VCARD
FN:Student 92
EMAIL:student92@university.edu.np
URL:https://university.edu.np/profile/92
END:VCARD",contact,0
SMSTO:+977-9863439886:The invoice has been received and marked paid.,sms,0
"BEGIN:VCARD
FN:Student 22
EMAIL:student22@university.edu.np
URL:https://university.edu.np/profile/22
END:VCARD",contact,0
SMSTO:+977-9812070527:Your OTP is 123456. Do not share it with anyone.,sms,0
SMSTO:+977-9827015758:Thank you for your payment. No further action is required.,sms,0
https://nepalbank.com.np/help/1749,url,0
http://bit.ly/verify-account742,url,1
mailto:support@university.edu.np?subject=Meeting notes&body=Thank you for your payment. No further action is required.,email,0
mailto:support@bank-support-update.test?subject=Prize claim pending&body=Customs fee pending. Pay now to release your parcel,email,1
"BEGIN:VCARD
FN:Student 20
EMAIL:student20@university.edu.np
URL:https://university.edu.np/profile/20
END:VCARD",contact,0
SMSTO:+977-9844603602:Class starts tomorrow. Please bring your notebook.,sms,0
"SMSTO:DELIVERY:Congratulations, you won a cash prize. Claim reward immediately: http://khalti-refund.test/verify/5427",sms,1
https://bank-support-update.test/pay-fee/2880?session=47313,url,1
SMSTO:DELIVERY:Refund failed. Enter card details to receive money: http://paypal-security.example.ru/verify/5702,sms,1
SMSTO:DELIVERY:Security alert. Update password within 24 hours: http://np-prize-claim.test/verify/5971,sms,1
WIFI:T:WPA;S:CampusGuest95;P:StrongPass952026;;,wifi,0
SMSTO:DELIVERY:Security alert. Update password within 24 hours: http://paypal-security.example.ru/verify/5802,sms,1
SMSTO:BANKALERT:URGENT: your bank account is blocked. Verify login now: http://10.8.4.22/verify/5267,sms,1
https://city-services.example/notice/1897,url,0
mailto:admin@university.edu.np?subject=Project status summary&body=Class starts tomorrow. Please bring your notebook.,email,0
http://bit.ly/verify-account938,url,1
SMSTO:+977-9888989050:Your delivery is scheduled for tomorrow afternoon.,sms,0
WIFI:T:WPA;S:CampusGuest27;P:StrongPass272026;;,wifi,0
SMSTO:+977-9878211798:Your appointment is confirmed for Friday at 10:00 AM.,sms,0
mailto:admin@company-intranet.example?subject=Password changed successfully&body=Your appointment is confirmed for Friday at 10:00 AM.,email,0
SMSTO:+977-9800000000:KYC expired. Confirm wallet PIN and OTP to continue: http://secure-login-check.test/verify/5064,sms,1
mailto:admin@docs.djangoproject.com?subject=Project status summary&body=Your delivery is scheduled for tomorrow afternoon.,email,0
SMSTO:+977-9887367064:Thank you for your payment. No further action is required.,sms,0
https://github.com/docs/1852,url,0
WIFI:T:WPA;S:CampusGuest110;P:StrongPass1102026;;,wifi,0
mailto:verify@google-login.example.net?subject=Prize claim pending&body=Customs fee pending. Pay now to release your parcel,email,1
http://bit.ly/login-update7,url,1
mailto:support@esewa-bonus-claim.test?subject=Your wallet is blocked&body=Customs fee pending. Pay now to release your parcel,email,1
SMSTO:BANKALERT:KYC expired. Confirm wallet PIN and OTP to continue: http://wallet-kyc-alert.test/verify/5977,sms,1
SMSTO:+977-9816302637:Class starts tomorrow. Please bring your notebook.,sms,0
http://account-verify-now.test/verify-account/2379?session=78125,url,1
"BEGIN:VCARD
FN:Student 59
EMAIL:student59@university.edu.np
URL:https://university.edu.np/profile/59
END:VCARD",contact,0
https://openai.com/notice/1721,url,0
https://khanacademy.org/receipt/1098,url,0
"BEGIN:VCARD
FN:Student 50
EMAIL:student50@university.edu.np
URL:https://university.edu.np/profile/50
END:VCARD",contact,0
SMSTO:+977-9851690209:Your delivery is scheduled for tomorrow afternoon.,sms,0
"SMSTO:BANKALERT:Congratulations, you won a cash prize. Claim reward immediately: http://secure-login-check.test/verify/5437",sms,1
SMSTO:+977-9859280571:Your delivery is scheduled for tomorrow afternoon.,sms,0
SMSTO:+977-9800000000:Customs fee pending. Pay now to release your parcel: http://google-login.example.net/verify/5279,sms,1
https://hospital.org.np/notice/1544,url,0
https://wallet-kyc-alert.test/wallet-kyc/2106?session=64505,url,1
https://delivery-fee-pay.test/pay-fee/2372?session=35614,url,1
https://secure-login-check.test/wallet-kyc/2418?session=86544,url,1
"BEGIN:VCARD
FN:Student 0
EMAIL:student0@university.edu.np
URL:https://university.edu.np/profile/0
END:VCARD",contact,0
SMSTO:+977-9874585618:Thank you for your payment. No further action is required.,sms,0
SMSTO:+977-9818828684:Class starts tomorrow. Please bring your notebook.,sms,0
https://university.edu.np/docs/1910,url,0
https://coursera.org/status/1941,url,0
mailto:noreply@university.edu.np?subject=Receipt for your recent purchase&body=Your delivery is scheduled for tomorrow afternoon.,email,0
"BEGIN:VCARD
FN:Student 18
EMAIL:student18@university.edu.np
URL:https://university.edu.np/profile/18
END:VCARD",contact,0
mailto:reward@np-prize-claim.test?subject=Refund failed: update card now&body=Refund failed. Enter card details to receive money,email,1
http://bit.ly/wallet-kyc847,url,1
mailto:support@ird.gov.np?subject=Meeting notes&body=Your delivery is scheduled for tomorrow afternoon.,email,0
https://mozilla.org/docs/1095,url,0
"BEGIN:VCARD
FN:Student 72
EMAIL:student72@university.edu.np
URL:https://university.edu.np/profile/72
END:VCARD",contact,0
SMSTO:WALLET:URGENT: your bank account is blocked. Verify login now: http://delivery-fee-pay.test/verify/5020,sms,1
"BEGIN:VCARD
FN:Student 45
EMAIL:student45@university.edu.np
URL:https://university.edu.np/profile/45
END:VCARD",contact,0
SMSTO:BANKALERT:URGENT: your bank account is blocked. Verify login now: http://account-verify-now.test/verify/5768,sms,1
SMSTO:+977-9879401450:Your OTP is 123456. Do not share it with anyone.,sms,0
mailto:noreply@openai.com?subject=Meeting notes&body=Your appointment is confirmed for Friday at 10:00 AM.,email,0
mailto:verify@10.8.4.22?subject=Your wallet is blocked&body=Customs fee pending. Pay now to release your parcel,email,1
mailto:support@university.edu.np?subject=Meeting notes&body=Your delivery is scheduled for tomorrow afternoon.,email,0
http://paypal-security.example.ru/wallet-kyc/2180?session=24026,url,1
SMSTO:+977-9850639874:The invoice has been received and marked paid.,sms,0
WIFI:T:WPA;S:CampusGuest58;P:StrongPass582026;;,wifi,0
http://bit.ly/pay-fee686,url,1
https://bank-support-update.test/pay-fee/2703?session=53365,url,1
https://city-services.example/docs/1440,url,0
http://secure-login-check.test/verify-account/2398?session=27133,url,1
mailto:verify@np-prize-claim.test?subject=Final warning: confirm your password&body=Refund failed. Enter card details to receive money,email,1
"BEGIN:VCARD
FN:Student 75
EMAIL:student75@university.edu.np
URL:https://university.edu.np/profile/75
END:VCARD",contact,0
SMSTO:+977-9887985029:Thank you for your payment. No further action is required.,sms,0
"BEGIN:VCARD
FN:Student 76
EMAIL:student76@university.edu.np
URL:https://university.edu.np/profile/76
END:VCARD",contact,0
SMSTO:DELIVERY:Refund failed. Enter card details to receive money: http://secure-login-check.test/verify/5110,sms,1
SMSTO:+977-9884151411:Your appointment is confirmed for Friday at 10:00 AM.,sms,0
https://delivery-fee-pay.test/verify-account/2249?session=15856,url,1
